34.76.119.193,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.76.165.250,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.76.173.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.76.17.53,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.76.200.186,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.76.202.211,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.76.9.196,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.146.42,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.183.8,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.185.43,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.195.52,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.201.55,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.211.171,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.231.198,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.245.99,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.84.204,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.77.91.114,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.111.164,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.129.216,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.132.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.151.236,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.154.150,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.155.230,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.157.177,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.158.49,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.162.233,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.182.9,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.18.7,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.196.247,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.213.15,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.21.97,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.31.127,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
